parent_category,category_link,reason
Sushi,/pl/sushi/1300800002?fulfillment=all&searchType=natural&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Packaged Deli Meat,/pl/packaged-deli-meat/13003?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Packaged Deli Cheese,/pl/packaged-deli-cheese/13004,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Hummus, Salsa, Dips & Snacks",/pl/olives-dips-spreads-snacks/13011?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Specialty Cheese,/pl/specialty-cheeses/13005?fulfillment=all&searchType=natural&monet=promo&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Charcuterie Meats & Cheese,/search?keyword=CharcuterieDeliDept&query=CharcuterieDeliDept&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Soups,/pl/soups/1300600008,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Home Chef,/b/home-chef,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Sandwiches & Salads,/pl/grab-go-meals/13008,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cold Side Dishes,/search?keyword=delicoldpreparedsides&query=delicoldpreparedsides&searchType=mktg attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Party Platters,/pl/party-platters/13010?&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Deli Online Catering,/fresh,page not loaded
Cheese,/pl/cheese/02002?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Milk & Plant-Based Milk,/pl/milk-plant-based- milk/02001?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Yogurt,/pl/yogurt/02009?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Butter & Margarine,/pl/butter-margarine/02004?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Eggs & Egg Substitutes,/pl/eggs-egg-substitutes/02003?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Cream & Creamer,/pl/cream-creamer/02005,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Sour Cream & Dips,/pl/sour-cream-dips/02006?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Refrigerated Dough & Crust,/pl/refrigerated-dough-crust/02007?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Pudding & Gelatin,/pl/pudding-gelatin/02008?searchType=curated&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Simple Truth,/search?keyword=DairyOBSTO&query=DairyOBSTO&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Private Selection,/search?keyword=DiaryOBPS&query=DiaryOBPS&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Kroger,/search?keyword=DairyOBKroger&query=DairyOBKroger&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
Murray’s Cheese,:/search?keyword=DairyOBMurrays&query=DairyOBMurrays&searchType=mktg%20attribute&monet=curated&fulfillment=all&pzn=relevance,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
"Packaged Bread, Buns, and Rolls",/pl/packaged-bread/01016,Selector not found: .ImageLink-wrapper.block.mx-auto.text-center
