parent_category,parent_category_link,category,category_link,level
Pharmacy,https://www.kroger.com/health/pharmacy,Sign In or Create Account,/rx/dashboard,4
Pharmacy,https://www.kroger.com/health/pharmacy,Rx Transfers,/rx/guest/transfer-prescriptions,4
Pharmacy,https://www.kroger.com/health/pharmacy,Rx Refills,/rx/guest-refill,4
Pharmacy,https://www.kroger.com/health/pharmacy,Order Status,/rx/tracker,4
Pharmacy,https://www.kroger.com/health/pharmacy,Online Payments,/health/pharmacy/faqs/online-payment,4
Pharmacy,https://www.kroger.com/health/pharmacy,Auto Refill,/rx/auto-refills,4
Pharmacy,https://www.kroger.com/health/pharmacy,Notifications & Reminders,/rx/patient-profile,4
Pharmacy,https://www.kroger.com/health/pharmacy,Medication Adherence,/health/pharmacy/medication-adherence-services,4
Pharmacy,https://www.kroger.com/health/pharmacy,Pharmacy FAQs,/health/pharmacy/faqs/prescriptions,4
Pharmacy,https://www.kroger.com/health/pharmacy,View All Healthcare Departments,/health,4
Pharmacy,https://www.kroger.com/health/pharmacy,Schedule an Appointment,/health/clinic/schedule-appointment,4
Pharmacy,https://www.kroger.com/health/pharmacy,Manage Your Prescriptions,/rx/landing-page?redirectUrl=/rx/dashboard,4
Pharmacy,https://www.kroger.com/health/pharmacy,Get Vaccinated,/health/clinic/vaccinations,4
Pharmacy,https://www.kroger.com/health/pharmacy,Find a Pharmacy,/stores/search?selectedStoreFilters=Pharmacy&hash=Pharmacy,4
Pharmacy,https://www.kroger.com/health/pharmacy,Shop Health & Wellness Items,/d/health,4
Clinic,https://www.kroger.com/health/clinic,Physicals & Screenings,/health/pharmacy/clinical-services,4
Clinic,https://www.kroger.com/health/clinic,Weight Management,/health/weight-management,4
Clinic,https://www.kroger.com/health/clinic,Not Feeling Well,/health/clinic/services/not-feeling-well,4
Clinic,https://www.kroger.com/health/clinic,Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,4
Clinic,https://www.kroger.com/health/clinic,Virtual Care,/health/clinic/virtual-care,4
Clinic,https://www.kroger.com/health/clinic,Vaccines & Injections,/health/clinic/vaccinations,4
Clinic,https://www.kroger.com/health/clinic,View All Healthcare Departments,/health,4
Clinic,https://www.kroger.com/health/clinic,View All Clinic Services,/health/clinic/services,4
Clinic,https://www.kroger.com/health/clinic,Find a Clinic,/health-services/clinic/locations,4
Clinic,https://www.kroger.com/health/clinic,Access the Patient Portal,https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,4
Clinic,https://www.kroger.com/health/clinic,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,4
Clinic,https://www.kroger.com/health/clinic,Schedule an Appointment,/health/clinic/schedule-appointment,4
Nutrition,https://www.kroger.com/health/nutrition,Tracey Shaffer,/health/experts/tracey-shaffer,4
Nutrition,https://www.kroger.com/health/nutrition,Stephanie Skinner-Lucas,/health/experts/stephanie-skinner-lucas,4
Nutrition,https://www.kroger.com/health/nutrition,Marcella Ranieri,/health/experts/marcella-ranieri,4
Nutrition,https://www.kroger.com/health/nutrition,Kristen Keen,/health/experts/kristen-keen,4
Nutrition,https://www.kroger.com/health/nutrition,Elizabeth Calvelage,/health/experts/elizabeth-calvelage,4
Nutrition,https://www.kroger.com/health/nutrition,View All Dietitians,/health/registered-dietitians,4
Nutrition,https://www.kroger.com/health/nutrition,Enhance Your Heart Health†,/health/info/heart-health,4
Nutrition,https://www.kroger.com/health/nutrition,Learn About Diabetes Management†,/health/info/diabetes-care,4
Nutrition,https://www.kroger.com/health/nutrition,Improve Your Digestion & Gut Health†,/health/info/digestive-system-health,4
