parent_category,parent_category_link,category,category_link,level
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,View All Healthcare Departments,/health,6
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,Explore the Pharmacy,/health/pharmacy,6
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,Find a Pharmacy,/stores/search?selectedStoreFilters=Pharmacy&hash=Pharmacy,6
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,Get Vaccinated,/health/clinic/vaccinations,6
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,"Save on Prescriptions
(Opens in a new tab or window)",https://www.krogerhealthsavings.com/,6
View Pharmacy Insurance & Savings,/health/pharmacy/pharmacy-insurance-savings,See Pharmacy FAQs,/health/pharmacy/faqs/prescriptions,6
Explore The Little Clinic,/health/clinic,Physicals & Screenings,/health/pharmacy/clinical-services,6
Explore The Little Clinic,/health/clinic,Weight Management,/health/weight-management,6
Explore The Little Clinic,/health/clinic,Not Feeling Well,/health/clinic/services/not-feeling-well,6
Explore The Little Clinic,/health/clinic,Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,6
Explore The Little Clinic,/health/clinic,Virtual Care,/health/clinic/virtual-care,6
Explore The Little Clinic,/health/clinic,Vaccines & Injections,/health/clinic/vaccinations,6
Explore The Little Clinic,/health/clinic,View All Healthcare Departments,/health,6
Explore The Little Clinic,/health/clinic,View All Clinic Services,/health/clinic/services,6
Explore The Little Clinic,/health/clinic,Find a Clinic,/health-services/clinic/locations,6
Explore The Little Clinic,/health/clinic,Access the Patient Portal,https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,6
Explore The Little Clinic,/health/clinic,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,6
Explore The Little Clinic,/health/clinic,Schedule an Appointment,/health/clinic/schedule-appointment,6
