parent_category,parent_category_link,category,category_link,level
Explore the Pharmacy,/health/pharmacy,Sign In or Create Account,/rx/dashboard,6
Explore the Pharmacy,/health/pharmacy,Rx Transfers,/rx/guest/transfer-prescriptions,6
Explore the Pharmacy,/health/pharmacy,Rx Refills,/rx/guest-refill,6
Explore the Pharmacy,/health/pharmacy,Order Status,/rx/tracker,6
Explore the Pharmacy,/health/pharmacy,Online Payments,/health/pharmacy/faqs/online-payment,6
Explore the Pharmacy,/health/pharmacy,Auto Refill,/rx/auto-refills,6
Explore the Pharmacy,/health/pharmacy,Notifications & Reminders,/rx/patient-profile,6
Explore the Pharmacy,/health/pharmacy,Medication Adherence,/health/pharmacy/medication-adherence-services,6
Explore the Pharmacy,/health/pharmacy,Pharmacy FAQs,/health/pharmacy/faqs/prescriptions,6
Explore the Pharmacy,/health/pharmacy,View All Healthcare Departments,/health,6
Explore the Pharmacy,/health/pharmacy,Schedule an Appointment,/health/clinic/schedule-appointment,6
Explore the Pharmacy,/health/pharmacy,Manage Your Prescriptions,/rx/landing-page?redirectUrl=/rx/dashboard,6
Explore the Pharmacy,/health/pharmacy,Get Vaccinated,/health/clinic/vaccinations,6
Explore the Pharmacy,/health/pharmacy,Find a Pharmacy,/stores/search?selectedStoreFilters=Pharmacy&hash=Pharmacy,6
Explore the Pharmacy,/health/pharmacy,Shop Health & Wellness Items,/d/health,6
Explore The Little Clinic,/health/clinic,Physicals & Screenings,/health/pharmacy/clinical-services,6
Explore The Little Clinic,/health/clinic,Weight Management,/health/weight-management,6
Explore The Little Clinic,/health/clinic,Not Feeling Well,/health/clinic/services/not-feeling-well,6
Explore The Little Clinic,/health/clinic,Preventive & Ongoing Care,/health/clinic/services/ongoing-health-management,6
Explore The Little Clinic,/health/clinic,Virtual Care,/health/clinic/virtual-care,6
Explore The Little Clinic,/health/clinic,Vaccines & Injections,/health/clinic/vaccinations,6
Explore The Little Clinic,/health/clinic,View All Healthcare Departments,/health,6
Explore The Little Clinic,/health/clinic,View All Clinic Services,/health/clinic/services,6
Explore The Little Clinic,/health/clinic,Find a Clinic,/health-services/clinic/locations,6
Explore The Little Clinic,/health/clinic,Access the Patient Portal,https://mycw98.ecwcloud.com/portal13353/jsp/100mp/login_otp.jsp,6
Explore The Little Clinic,/health/clinic,Review Insurance & Payment Info,/health/clinic/billing-insurance-payment,6
Explore The Little Clinic,/health/clinic,Schedule an Appointment,/health/clinic/schedule-appointment,6
Explore COVID-19 Resources,/health/pharmacy/covid-care,View All Healthcare Departments,/health,6
